entry,at,order
"""Ravi @ ox-gnCkjtQ"" checks",2020-11-26T03:25:48.119Z,160636114812000
"""josh @ Cg8enqeOhO"" checks",2020-11-26T03:25:47.255Z,160636114725600
"""Rahul @ _9MBM7fTzu"" checks",2020-11-26T03:25:44.465Z,160636114446600
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-26T03:25:43.526Z,160636114352700
"flop:  [4♥, J♥, 8♣]",2020-11-26T03:25:39.646Z,160636113964900
"""Rahul @ _9MBM7fTzu"" calls 2.00",2020-11-26T03:25:38.840Z,160636113884100
"""BDSuckout @ _9tNhnOi1R"" calls 2.00",2020-11-26T03:25:37.821Z,160636113782200
"""Austin @ J177rrX9xq"" calls 2.00",2020-11-26T03:25:36.292Z,160636113629300
"""Brandon @ Y9MvZ7Zi7i"" calls 2.00",2020-11-26T03:25:33.456Z,160636113345600
"""jeff @ yIm_yy1dY4"" calls 2.00",2020-11-26T03:25:32.599Z,160636113260000
"""adai @ U22kNJeD9r"" calls 2.00",2020-11-26T03:25:31.406Z,160636113140600
"""alex @ iZcKjjRQ7_"" calls 2.00",2020-11-26T03:25:30.475Z,160636113047600
"""Ravi @ ox-gnCkjtQ"" calls 2.00",2020-11-26T03:25:27.040Z,160636112704100
"""josh @ Cg8enqeOhO"" raises to 2.00",2020-11-26T03:25:26.138Z,160636112613800
"""Rahul @ _9MBM7fTzu"" posts a big blind of 1.00",2020-11-26T03:25:20.884Z,160636112088612
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-11-26T03:25:20.884Z,160636112088611
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (722.81) | #2 ""Rahul @ _9MBM7fTzu"" (135.05) | #3 ""josh @ Cg8enqeOhO"" (387.12) | #4 ""Ravi @ ox-gnCkjtQ"" (424.50) | #6 ""alex @ iZcKjjRQ7_"" (455.50) | #7 ""adai @ U22kNJeD9r"" (317.56) | #8 ""jeff @ yIm_yy1dY4"" (91.50) | #9 ""Brandon @ Y9MvZ7Zi7i"" (267.04) | #10 ""Austin @ J177rrX9xq"" (1059.81)",2020-11-26T03:25:20.884Z,160636112088601
"-- starting hand #378  (Pot Limit Omaha Hi) (dealer: ""Austin @ J177rrX9xq"") --",2020-11-26T03:25:20.884Z,160636112088600
"""Austin @ J177rrX9xq"" shows a 4♣, 2♦, 7♦, 7♣.",2020-11-26T03:25:18.175Z,160636111817500
"""Rahul @ _9MBM7fTzu"" shows a 3♠, 8♦, 4♦, Q♥.",2020-11-26T03:25:17.628Z,160636111762900
"-- ending hand #377 --",2020-11-26T03:25:16.541Z,160636111654202
"""Rahul @ _9MBM7fTzu"" collected 38.00 from pot",2020-11-26T03:25:16.541Z,160636111654201
"Uncalled bet of 20.00 returned to ""Rahul @ _9MBM7fTzu""",2020-11-26T03:25:16.541Z,160636111654200
"""jeff @ yIm_yy1dY4"" folds",2020-11-26T03:25:15.733Z,160636111573400
"""Rahul @ _9MBM7fTzu"" bets 20.00",2020-11-26T03:25:12.443Z,160636111244400
"turn: K♥, A♥, 3♣ [5♣]",2020-11-26T03:25:07.780Z,160636110778400
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-26T03:25:06.974Z,160636110697500
"""Austin @ J177rrX9xq"" folds",2020-11-26T03:25:06.104Z,160636110610500
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T03:25:01.959Z,160636110197100
"""jeff @ yIm_yy1dY4"" calls 10.00",2020-11-26T03:25:00.974Z,160636110097500
"""adai @ U22kNJeD9r"" folds",2020-11-26T03:24:51.300Z,160636109130000
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T03:24:50.388Z,160636109038900
"""Ravi @ ox-gnCkjtQ"" folds",2020-11-26T03:24:48.049Z,160636108805000
"""josh @ Cg8enqeOhO"" folds",2020-11-26T03:24:46.081Z,160636108608100
"""Rahul @ _9MBM7fTzu"" bets 10.00",2020-11-26T03:24:44.540Z,160636108454100
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-26T03:24:38.872Z,160636107887300
"""Austin @ J177rrX9xq"" checks",2020-11-26T03:24:37.996Z,160636107799700
"flop:  [K♥, A♥, 3♣]",2020-11-26T03:24:34.964Z,160636107496800
"""BDSuckout @ _9tNhnOi1R"" calls 2.00",2020-11-26T03:24:34.157Z,160636107415800
"""Austin @ J177rrX9xq"" calls 2.00",2020-11-26T03:24:33.249Z,160636107325000
"""Brandon @ Y9MvZ7Zi7i"" calls 2.00",2020-11-26T03:24:31.294Z,160636107129500
"""jeff @ yIm_yy1dY4"" calls 2.00",2020-11-26T03:24:30.433Z,160636107043400
"""adai @ U22kNJeD9r"" calls 2.00",2020-11-26T03:24:29.519Z,160636106952000
"""alex @ iZcKjjRQ7_"" calls 2.00",2020-11-26T03:24:27.415Z,160636106741600
"""Ravi @ ox-gnCkjtQ"" calls 2.00",2020-11-26T03:24:25.042Z,160636106504300
"""josh @ Cg8enqeOhO"" calls 2.00",2020-11-26T03:24:17.034Z,160636105703500
"""Rahul @ _9MBM7fTzu"" raises to 2.00",2020-11-26T03:24:14.043Z,160636105404300
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-11-26T03:24:10.223Z,160636105022412
"""Austin @ J177rrX9xq"" posts a small blind of 0.50",2020-11-26T03:24:10.223Z,160636105022411
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (724.81) | #2 ""Rahul @ _9MBM7fTzu"" (109.05) | #3 ""josh @ Cg8enqeOhO"" (389.12) | #4 ""Ravi @ ox-gnCkjtQ"" (426.50) | #6 ""alex @ iZcKjjRQ7_"" (457.50) | #7 ""adai @ U22kNJeD9r"" (319.56) | #8 ""jeff @ yIm_yy1dY4"" (103.50) | #9 ""Brandon @ Y9MvZ7Zi7i"" (269.04) | #10 ""Austin @ J177rrX9xq"" (1061.81)",2020-11-26T03:24:10.223Z,160636105022401
"-- starting hand #377  (Pot Limit Omaha Hi) (dealer: ""Brandon @ Y9MvZ7Zi7i"") --",2020-11-26T03:24:10.223Z,160636105022400
"""Ravi @ ox-gnCkjtQ"" shows a J♣, A♠, J♠, 3♥.",2020-11-26T03:24:04.193Z,160636104419300
"-- ending hand #376 --",2020-11-26T03:24:03.170Z,160636104317702
"""BDSuckout @ _9tNhnOi1R"" collected 122.00 from pot with Full House (combination: 5♠, 5♦, 5♣, J♥, J♦)",2020-11-26T03:24:03.170Z,160636104317701
"""BDSuckout @ _9tNhnOi1R"" shows a 5♠, 8♣, Q♦, 5♦.",2020-11-26T03:24:03.170Z,160636104317700
"""adai @ U22kNJeD9r"" checks",2020-11-26T03:24:02.365Z,160636104236500
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-26T03:23:59.120Z,160636103912100
"river: Q♥, 5♣, 10♠, J♥ [J♦]",2020-11-26T03:23:58.394Z,160636103840500
"""BDSuckout @ _9tNhnOi1R"" calls 30.50",2020-11-26T03:23:57.577Z,160636103757800
"""adai @ U22kNJeD9r"" bets 30.50",2020-11-26T03:23:56.031Z,160636103603200
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-26T03:23:46.388Z,160636102638800
"turn: Q♥, 5♣, 10♠ [J♥]",2020-11-26T03:23:44.619Z,160636102463100
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T03:23:43.814Z,160636102381500
"""jeff @ yIm_yy1dY4"" folds",2020-11-26T03:23:42.964Z,160636102296400
"""adai @ U22kNJeD9r"" calls 21.00",2020-11-26T03:23:42.058Z,160636102205900
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T03:23:39.055Z,160636101905500
"""Ravi @ ox-gnCkjtQ"" folds",2020-11-26T03:23:38.091Z,160636101809200
"""josh @ Cg8enqeOhO"" folds",2020-11-26T03:23:37.064Z,160636101706500
"""Rahul @ _9MBM7fTzu"" folds",2020-11-26T03:23:36.048Z,160636101604900
"""BDSuckout @ _9tNhnOi1R"" raises to 21.00",2020-11-26T03:23:35.025Z,160636101502600
"""Austin @ J177rrX9xq"" folds",2020-11-26T03:23:32.881Z,160636101288200
"""Brandon @ Y9MvZ7Zi7i"" bets 1.00",2020-11-26T03:23:26.403Z,160636100640500
"flop:  [Q♥, 5♣, 10♠]",2020-11-26T03:23:22.260Z,160636100226300
"""Austin @ J177rrX9xq"" calls 2.00",2020-11-26T03:23:21.453Z,160636100145400
"""Brandon @ Y9MvZ7Zi7i"" calls 2.00",2020-11-26T03:23:20.591Z,160636100059200
"""jeff @ yIm_yy1dY4"" calls 2.00",2020-11-26T03:23:19.754Z,160636099975400
"""adai @ U22kNJeD9r"" calls 2.00",2020-11-26T03:23:18.842Z,160636099884300
"""alex @ iZcKjjRQ7_"" calls 2.00",2020-11-26T03:23:17.934Z,160636099793500
"""Ravi @ ox-gnCkjtQ"" calls 2.00",2020-11-26T03:23:16.645Z,160636099664500
"""josh @ Cg8enqeOhO"" calls 2.00",2020-11-26T03:23:14.676Z,160636099467700
"""Rahul @ _9MBM7fTzu"" calls 2.00",2020-11-26T03:23:13.771Z,160636099377200
"""BDSuckout @ _9tNhnOi1R"" raises to 2.00",2020-11-26T03:23:12.085Z,160636099208500
"""Austin @ J177rrX9xq"" posts a big blind of 1.00",2020-11-26T03:23:08.062Z,160636098806312
"""Brandon @ Y9MvZ7Zi7i"" posts a small blind of 0.50",2020-11-26T03:23:08.062Z,160636098806311
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (656.31) | #2 ""Rahul @ _9MBM7fTzu"" (111.05) | #3 ""josh @ Cg8enqeOhO"" (391.12) | #4 ""Ravi @ ox-gnCkjtQ"" (428.50) | #6 ""alex @ iZcKjjRQ7_"" (459.50) | #7 ""adai @ U22kNJeD9r"" (373.06) | #8 ""jeff @ yIm_yy1dY4"" (105.50) | #9 ""Brandon @ Y9MvZ7Zi7i"" (272.04) | #10 ""Austin @ J177rrX9xq"" (1063.81)",2020-11-26T03:23:08.062Z,160636098806301
"-- starting hand #376  (Pot Limit Omaha Hi) (dealer: ""jeff @ yIm_yy1dY4"") --",2020-11-26T03:23:08.062Z,160636098806300
"-- ending hand #375 --",2020-11-26T03:23:01.024Z,160636098103303
"""BDSuckout @ _9tNhnOi1R"" shows a 3♠, 6♥, J♦, J♠.",2020-11-26T03:23:01.024Z,160636098103302
"""Ravi @ ox-gnCkjtQ"" collected 28.00 from pot with Two Pair (combination: K♥, K♦, 2♣, 2♦, Q♥)",2020-11-26T03:23:01.024Z,160636098103301
"""Ravi @ ox-gnCkjtQ"" shows a K♥, Q♥, 10♦, 7♦.",2020-11-26T03:23:01.024Z,160636098103300
"""adai @ U22kNJeD9r"" checks",2020-11-26T03:23:00.204Z,160636098020500
"""Ravi @ ox-gnCkjtQ"" checks",2020-11-26T03:22:58.221Z,160636097822200
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-26T03:22:56.040Z,160636097604100
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T03:22:55.133Z,160636097513400
"river: 2♣, 4♥, K♦, 9♥ [2♦]",2020-11-26T03:22:49.645Z,160636096966000
"""Ravi @ ox-gnCkjtQ"" calls 1.00",2020-11-26T03:22:48.834Z,160636096883500
"""Rahul @ _9MBM7fTzu"" folds",2020-11-26T03:22:45.253Z,160636096525400
"""BDSuckout @ _9tNhnOi1R"" calls 1.00",2020-11-26T03:22:44.224Z,160636096422800
"""Austin @ J177rrX9xq"" folds",2020-11-26T03:22:43.265Z,160636096326600
"""Brandon @ Y9MvZ7Zi7i"" calls 1.00",2020-11-26T03:22:41.432Z,160636096143300
"""adai @ U22kNJeD9r"" bets 1.00",2020-11-26T03:22:39.492Z,160636095949300
"""Ravi @ ox-gnCkjtQ"" checks",2020-11-26T03:22:37.427Z,160636095742800
"""Rahul @ _9MBM7fTzu"" checks",2020-11-26T03:22:35.012Z,160636095501300
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-26T03:22:33.883Z,160636095388300
"""Austin @ J177rrX9xq"" checks",2020-11-26T03:22:33.016Z,160636095301600
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-26T03:22:31.134Z,160636095113500
"turn: 2♣, 4♥, K♦ [9♥]",2020-11-26T03:22:28.689Z,160636094869400
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T03:22:27.883Z,160636094788300
"""Ravi @ ox-gnCkjtQ"" calls 1.00",2020-11-26T03:22:26.995Z,160636094699600
"""Rahul @ _9MBM7fTzu"" calls 1.00",2020-11-26T03:22:23.991Z,160636094399200
"""BDSuckout @ _9tNhnOi1R"" calls 1.00",2020-11-26T03:22:21.667Z,160636094166700
"""Austin @ J177rrX9xq"" calls 1.00",2020-11-26T03:22:20.796Z,160636094079600
"""Brandon @ Y9MvZ7Zi7i"" calls 1.00",2020-11-26T03:22:19.524Z,160636093952500
"""jeff @ yIm_yy1dY4"" folds",2020-11-26T03:22:16.713Z,160636093671400
"""adai @ U22kNJeD9r"" bets 1.00",2020-11-26T03:22:14.100Z,160636093410100
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T03:22:11.247Z,160636093124800
"""Ravi @ ox-gnCkjtQ"" checks",2020-11-26T03:22:10.344Z,160636093034400
"""josh @ Cg8enqeOhO"" folds",2020-11-26T03:22:03.814Z,160636092381500
"""Rahul @ _9MBM7fTzu"" checks",2020-11-26T03:22:02.876Z,160636092287700
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-26T03:22:00.965Z,160636092096600
"""Austin @ J177rrX9xq"" checks",2020-11-26T03:22:00.099Z,160636092010000
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-26T03:21:57.961Z,160636091796400
"""jeff @ yIm_yy1dY4"" checks",2020-11-26T03:21:57.114Z,160636091711500
"flop:  [2♣, 4♥, K♦]",2020-11-26T03:21:49.529Z,160636090953200
"""Brandon @ Y9MvZ7Zi7i"" calls 2.00",2020-11-26T03:21:48.719Z,160636090872000
"""jeff @ yIm_yy1dY4"" calls 2.00",2020-11-26T03:21:47.873Z,160636090787400
"""adai @ U22kNJeD9r"" calls 2.00",2020-11-26T03:21:46.573Z,160636090657300
"""alex @ iZcKjjRQ7_"" calls 2.00",2020-11-26T03:21:45.601Z,160636090560200
"""Ravi @ ox-gnCkjtQ"" calls 2.00",2020-11-26T03:21:42.807Z,160636090280800
"""josh @ Cg8enqeOhO"" calls 2.00",2020-11-26T03:21:34.981Z,160636089498200
"""Rahul @ _9MBM7fTzu"" calls 2.00",2020-11-26T03:21:34.081Z,160636089408200
"""BDSuckout @ _9tNhnOi1R"" calls 2.00",2020-11-26T03:21:32.421Z,160636089242200
"""Austin @ J177rrX9xq"" raises to 2.00",2020-11-26T03:21:31.200Z,160636089120000
"""Brandon @ Y9MvZ7Zi7i"" posts a big blind of 1.00",2020-11-26T03:21:26.590Z,160636088659112
"""jeff @ yIm_yy1dY4"" posts a small blind of 0.50",2020-11-26T03:21:26.590Z,160636088659111
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (660.31) | #2 ""Rahul @ _9MBM7fTzu"" (114.05) | #3 ""josh @ Cg8enqeOhO"" (393.12) | #4 ""Ravi @ ox-gnCkjtQ"" (404.50) | #6 ""alex @ iZcKjjRQ7_"" (461.50) | #7 ""adai @ U22kNJeD9r"" (377.06) | #8 ""jeff @ yIm_yy1dY4"" (107.50) | #9 ""Brandon @ Y9MvZ7Zi7i"" (276.04) | #10 ""Austin @ J177rrX9xq"" (1066.81)",2020-11-26T03:21:26.590Z,160636088659101
"-- starting hand #375  (Pot Limit Omaha Hi) (dealer: ""adai @ U22kNJeD9r"") --",2020-11-26T03:21:26.590Z,160636088659100
"-- ending hand #374 --",2020-11-26T03:21:23.666Z,160636088366702
"""Ravi @ ox-gnCkjtQ"" collected 45.00 from pot",2020-11-26T03:21:23.666Z,160636088366701
"Uncalled bet of 35.00 returned to ""Ravi @ ox-gnCkjtQ""",2020-11-26T03:21:23.666Z,160636088366700
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T03:21:22.850Z,160636088285300
"""jeff @ yIm_yy1dY4"" folds",2020-11-26T03:21:21.997Z,160636088199800
"""Ravi @ ox-gnCkjtQ"" bets 35.00",2020-11-26T03:21:11.496Z,160636087150000
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-26T03:21:04.642Z,160636086464300
"""jeff @ yIm_yy1dY4"" checks",2020-11-26T03:21:03.797Z,160636086379800
"turn: 4♣, 8♥, 7♦ [4♥]",2020-11-26T03:20:59.982Z,160636085998700
"""adai @ U22kNJeD9r"" folds",2020-11-26T03:20:59.174Z,160636085917500
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T03:20:57.732Z,160636085773300
"""Ravi @ ox-gnCkjtQ"" calls 9.00",2020-11-26T03:20:53.317Z,160636085331800
"""josh @ Cg8enqeOhO"" folds",2020-11-26T03:20:51.607Z,160636085160800
"""Rahul @ _9MBM7fTzu"" folds",2020-11-26T03:20:50.471Z,160636085047200
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-26T03:20:49.519Z,160636084952000
"""Austin @ J177rrX9xq"" folds",2020-11-26T03:20:48.635Z,160636084863600
"""Brandon @ Y9MvZ7Zi7i"" calls 9.00",2020-11-26T03:20:45.578Z,160636084557900
"""jeff @ yIm_yy1dY4"" bets 9.00",2020-11-26T03:20:42.745Z,160636084274500
"""adai @ U22kNJeD9r"" checks",2020-11-26T03:20:31.174Z,160636083117500
"flop:  [4♣, 8♥, 7♦]",2020-11-26T03:20:29.052Z,160636082905400
"""jeff @ yIm_yy1dY4"" calls 2.00",2020-11-26T03:20:28.243Z,160636082824400
"""adai @ U22kNJeD9r"" calls 2.00",2020-11-26T03:20:26.370Z,160636082637100
"""alex @ iZcKjjRQ7_"" calls 2.00",2020-11-26T03:20:24.646Z,160636082464700
"""Ravi @ ox-gnCkjtQ"" calls 2.00",2020-11-26T03:20:21.288Z,160636082128900
"""josh @ Cg8enqeOhO"" calls 2.00",2020-11-26T03:20:20.068Z,160636082009800
"""Rahul @ _9MBM7fTzu"" calls 2.00",2020-11-26T03:20:18.416Z,160636081841700
"""BDSuckout @ _9tNhnOi1R"" calls 2.00",2020-11-26T03:20:17.405Z,160636081740500
"""Austin @ J177rrX9xq"" calls 2.00",2020-11-26T03:20:16.527Z,160636081652800
"""Brandon @ Y9MvZ7Zi7i"" raises to 2.00",2020-11-26T03:20:13.534Z,160636081353500
"""jeff @ yIm_yy1dY4"" posts a big blind of 1.00",2020-11-26T03:20:09.506Z,160636080951113
"""adai @ U22kNJeD9r"" posts a small blind of 0.50",2020-11-26T03:20:09.506Z,160636080951112
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (662.31) | #2 ""Rahul @ _9MBM7fTzu"" (116.05) | #3 ""josh @ Cg8enqeOhO"" (395.12) | #4 ""Ravi @ ox-gnCkjtQ"" (370.50) | #6 ""alex @ iZcKjjRQ7_"" (463.50) | #7 ""adai @ U22kNJeD9r"" (379.06) | #8 ""jeff @ yIm_yy1dY4"" (118.50) | #9 ""Brandon @ Y9MvZ7Zi7i"" (287.04) | #10 ""Austin @ J177rrX9xq"" (1068.81)",2020-11-26T03:20:09.506Z,160636080951102
"-- starting hand #374  (Pot Limit Omaha Hi) (dealer: ""alex @ iZcKjjRQ7_"") --",2020-11-26T03:20:09.506Z,160636080951101
"The player ""ken @ Saixf2blen"" quits the game with a stack of 0.00.",2020-11-26T03:20:09.506Z,160636080951100
"""alex @ iZcKjjRQ7_"" shows a Q♣, 6♠, 9♠, K♣.",2020-11-26T03:20:03.923Z,160636080392400
"""jeff @ yIm_yy1dY4"" shows a 10♦, 4♠, 8♦, 2♠.",2020-11-26T03:20:03.735Z,160636080373600
"-- ending hand #373 --",2020-11-26T03:20:02.498Z,160636080250601
"""BDSuckout @ _9tNhnOi1R"" collected 462.00 from pot with Full House (combination: Q♥, Q♦, Q♠, 4♣, 4♥)",2020-11-26T03:20:02.498Z,160636080250600
"river: 4♣, 4♥, Q♠, 2♦ [3♣]",2020-11-26T03:19:59.449Z,160636079946600
"""ken @ Saixf2blen"" shows a 9♥, 7♠, 4♦, 2♣.",2020-11-26T03:19:56.434Z,160636079643502
"""BDSuckout @ _9tNhnOi1R"" shows a Q♥, 5♦, Q♦, 8♣.",2020-11-26T03:19:56.434Z,160636079643501
"Uncalled bet of 129.00 returned to ""BDSuckout @ _9tNhnOi1R""",2020-11-26T03:19:56.434Z,160636079643500
"""ken @ Saixf2blen"" calls 201.00 and go all in",2020-11-26T03:19:55.625Z,160636079562600
"""BDSuckout @ _9tNhnOi1R"" raises to 330.00",2020-11-26T03:19:36.190Z,160636077619100
"""ken @ Saixf2blen"" raises to 90.00",2020-11-26T03:19:33.476Z,160636077347700
"""BDSuckout @ _9tNhnOi1R"" bets 30.00",2020-11-26T03:19:22.559Z,160636076255900
"turn: 4♣, 4♥, Q♠ [2♦]",2020-11-26T03:19:20.277Z,160636076028600
"""Austin @ J177rrX9xq"" folds",2020-11-26T03:19:19.471Z,160636075947200
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-26T03:19:18.607Z,160636075860800
"""jeff @ yIm_yy1dY4"" folds",2020-11-26T03:19:17.727Z,160636075772700
"""alex @ iZcKjjRQ7_"" folds",2020-11-26T03:19:01.758Z,160636074175800
"""ken @ Saixf2blen"" calls 20.00",2020-11-26T03:19:00.886Z,160636074088700
"""Ravi @ ox-gnCkjtQ"" folds",2020-11-26T03:18:56.827Z,160636073682800
"""josh @ Cg8enqeOhO"" folds",2020-11-26T03:18:55.962Z,160636073596300
"""Rahul @ _9MBM7fTzu"" folds",2020-11-26T03:18:52.317Z,160636073231800
"""BDSuckout @ _9tNhnOi1R"" bets 20.00",2020-11-26T03:18:41.351Z,160636072135200
"""Austin @ J177rrX9xq"" checks",2020-11-26T03:18:38.762Z,160636071876300
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-26T03:18:35.147Z,160636071514800
"""jeff @ yIm_yy1dY4"" checks",2020-11-26T03:18:34.281Z,160636071428200
"""adai @ U22kNJeD9r"" folds",2020-11-26T03:18:31.294Z,160636071129500
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T03:18:30.358Z,160636071035900
"flop:  [4♣, 4♥, Q♠]",2020-11-26T03:18:25.010Z,160636070501600
"""adai @ U22kNJeD9r"" calls 2.00",2020-11-26T03:18:24.204Z,160636070420500
"""alex @ iZcKjjRQ7_"" calls 2.00",2020-11-26T03:18:22.267Z,160636070226700
"""ken @ Saixf2blen"" calls 2.00",2020-11-26T03:18:20.891Z,160636070089200
"""Ravi @ ox-gnCkjtQ"" calls 2.00",2020-11-26T03:18:20.001Z,160636070000100
"""josh @ Cg8enqeOhO"" calls 2.00",2020-11-26T03:18:18.308Z,160636069830900
"""Rahul @ _9MBM7fTzu"" calls 2.00",2020-11-26T03:18:16.745Z,160636069674600
"""BDSuckout @ _9tNhnOi1R"" calls 2.00",2020-11-26T03:18:15.685Z,160636069568600
"""Austin @ J177rrX9xq"" calls 2.00",2020-11-26T03:18:14.700Z,160636069470100
"""Brandon @ Y9MvZ7Zi7i"" calls 2.00",2020-11-26T03:18:13.838Z,160636069383900
"""jeff @ yIm_yy1dY4"" raises to 2.00",2020-11-26T03:18:12.666Z,160636069267500
"""adai @ U22kNJeD9r"" posts a big blind of 1.00",2020-11-26T03:18:03.200Z,160636068320213
"""alex @ iZcKjjRQ7_"" posts a small blind of 0.50",2020-11-26T03:18:03.200Z,160636068320212
"Your hand is 9♥, 7♠, 4♦, 2♣",2020-11-26T03:18:03.200Z,160636068320206
"Player stacks: #1 ""BDSuckout @ _9tNhnOi1R"" (423.31) | #2 ""Rahul @ _9MBM7fTzu"" (118.05) | #3 ""josh @ Cg8enqeOhO"" (397.12) | #4 ""Ravi @ ox-gnCkjtQ"" (372.50) | #5 ""ken @ Saixf2blen"" (223.00) | #6 ""alex @ iZcKjjRQ7_"" (465.50) | #7 ""adai @ U22kNJeD9r"" (381.06) | #8 ""jeff @ yIm_yy1dY4"" (120.50) | #9 ""Brandon @ Y9MvZ7Zi7i"" (289.04) | #10 ""Austin @ J177rrX9xq"" (1070.81)",2020-11-26T03:18:03.200Z,160636068320201
"-- starting hand #373  (Pot Limit Omaha Hi) (dealer: ""ken @ Saixf2blen"") --",2020-11-26T03:18:03.200Z,160636068320200
"""josh @ Cg8enqeOhO"" shows a 6♣, 4♦.",2020-11-26T03:17:56.859Z,160636067686000
"-- ending hand #372 --",2020-11-26T03:17:56.148Z,160636067615002
"""alex @ iZcKjjRQ7_"" collected 257.00 from pot with Two Pair, 10's & 6's (combination: 10♠, 10♥, 6♥, 6♦, J♣)",2020-11-26T03:17:56.148Z,160636067615001
"""alex @ iZcKjjRQ7_"" shows a 10♠, 10♥.",2020-11-26T03:17:56.148Z,160636067615000
"""Brandon @ Y9MvZ7Zi7i"" calls 50.00",2020-11-26T03:17:55.340Z,160636067534000
"""alex @ iZcKjjRQ7_"" bets 50.00",2020-11-26T03:17:39.374Z,160636065937500
"river: 3♣, 6♥, 3♦, 6♦ [J♣]",2020-11-26T03:17:32.320Z,160636065233000
"""alex @ iZcKjjRQ7_"" calls 30.00",2020-11-26T03:17:31.516Z,160636065151700
"""Brandon @ Y9MvZ7Zi7i"" bets 30.00",2020-11-26T03:17:29.514Z,160636064951500
"""alex @ iZcKjjRQ7_"" checks",2020-11-26T03:17:22.641Z,160636064264100
"turn: 3♣, 6♥, 3♦ [6♦]",2020-11-26T03:17:19.062Z,160636063910300
"""Brandon @ Y9MvZ7Zi7i"" calls 20.00",2020-11-26T03:17:18.218Z,160636063821900
"""alex @ iZcKjjRQ7_"" bets 20.00",2020-11-26T03:17:13.322Z,160636063332200
"flop:  [3♣, 6♥, 3♦]",2020-11-26T03:17:08.455Z,160636062845600
"""Ravi @ ox-gnCkjtQ"" folds",2020-11-26T03:17:07.647Z,160636062764800
"""Austin @ J177rrX9xq"" folds",2020-11-26T03:17:01.677Z,160636062167700
"""Brandon @ Y9MvZ7Zi7i"" calls 23.00",2020-11-26T03:17:00.747Z,160636062074800
"""adai @ U22kNJeD9r"" folds",2020-11-26T03:16:52.822Z,160636061282300
"""alex @ iZcKjjRQ7_"" raises to 23.00",2020-11-26T03:16:45.762Z,160636060576300
"""ken @ Saixf2blen"" folds",2020-11-26T03:16:40.083Z,160636060008400
"""Ravi @ ox-gnCkjtQ"" calls 3.50",2020-11-26T03:16:39.245Z,160636059924600
"""josh @ Cg8enqeOhO"" folds",2020-11-26T03:16:33.463Z,160636059346400
"""Rahul @ _9MBM7fTzu"" folds",2020-11-26T03:16:32.506Z,160636059250700
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-26T03:16:31.580Z,160636059158100
"""Austin @ J177rrX9xq"" calls 3.50",2020-11-26T03:16:30.713Z,160636059071400
"""Brandon @ Y9MvZ7Zi7i"" calls 3.50",2020-11-26T03:16:29.850Z,160636058985100
"""jeff @ yIm_yy1dY4"" folds",2020-11-26T03:16:26.843Z,160636058684400
"""adai @ U22kNJeD9r"" raises to 3.50",2020-11-26T03:16:25.368Z,160636058536900
"""alex @ iZcKjjRQ7_"" posts a big blind of 1.00",2020-11-26T03:16:08.428Z,160636056843013
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-11-26T03:16:08.428Z,160636056843012
"Your hand is 5♣, J♦",2020-11-26T03:16:08.428Z,160636056843006
